oid,cid,pid,cat,qty,price
20111,c20111,p111,sport,2,92
20112,c20112,p112,elec,3,109
20113,c20113,p113,books,4,126
20114,c20114,p114,home,5,143
20115,c20115,p115,cloth,1,160
20116,c20116,p116,food,2,177
20117,c20117,p117,toys,3,194
20118,c20118,p118,beauty,4,11
20119,c20119,p119,sport,5,28
20120,c20120,p120,elec,1,45
20121,c20121,p121,books,2,62
20122,c20122,p122,home,3,79
20123,c20123,p123,cloth,4,96
20124,c20124,p124,food,5,113
20125,c20125,p125,toys,1,130
20126,c20126,p126,beauty,2,147
20127,c20127,p127,sport,3,164
20128,c20128,p128,elec,4,181
20129,c20129,p129,books,5,198
20130,c20130,p130,home,1,15
20131,c20131,p131,cloth,2,32
20132,c20132,p132,food,3,49
20133,c20133,p133,toys,4,66
20134,c20134,p134,beauty,5,83
20135,c20135,p135,sport,1,100
20136,c20136,p136,elec,2,117
20137,c20137,p137,books,3,134
20138,c20138,p138,home,4,151
20139,c20139,p139,cloth,5,168
20140,c20140,p140,food,1,185
20141,c20141,p141,toys,2,202
20142,c20142,p142,beauty,3,19
20143,c20143,p143,sport,4,36
20144,c20144,p144,elec,5,53
20145,c20145,p145,books,1,70
20146,c20146,p146,home,2,87
20147,c20147,p147,cloth,3,104
20148,c20148,p148,food,4,121
20149,c20149,p149,toys,5,138
20150,c20150,p150,beauty,1,155
20151,c20151,p151,sport,2,172
20152,c20152,p152,elec,3,189
20153,c20153,p153,books,4,6
20154,c20154,p154,home,5,23
20155,c20155,p155,cloth,1,40
20156,c20156,p156,food,2,57
20157,c20157,p157,toys,3,74
20158,c20158,p158,beauty,4,91
20159,c20159,p159,sport,5,108
20160,c20160,p160,elec,1,125
20161,c20161,p161,books,2,142
20162,c20162,p162,home,3,159
20163,c20163,p163,cloth,4,176
20164,c20164,p164,food,5,193
20165,c20165,p165,toys,1,10
20166,c20166,p166,beauty,2,27
20167,c20167,p167,sport,3,44
20168,c20168,p168,elec,4,61
20169,c20169,p169,books,5,78
20170,c20170,p170,home,1,95
20171,c20171,p171,cloth,2,112
20172,c20172,p172,food,3,129
20173,c20173,p173,toys,4,146
20174,c20174,p174,beauty,5,163
20175,c20175,p175,sport,1,180
20176,c20176,p176,elec,2,197
20177,c20177,p177,books,3,14
20178,c20178,p178,home,4,31
20179,c20179,p179,cloth,5,48
20180,c20180,p180,food,1,65
20181,c20181,p181,toys,2,82
20182,c20182,p182,beauty,3,99
20183,c20183,p183,sport,4,116
20184,c20184,p184,elec,5,133
20185,c20185,p185,books,1,150
20186,c20186,p186,home,2,167
20187,c20187,p187,cloth,3,184
20188,c20188,p188,food,4,201
20189,c20189,p189,toys,5,18
20190,c20190,p190,beauty,1,35
20191,c20191,p191,sport,2,52
20192,c20192,p192,elec,3,69
20193,c20193,p193,books,4,86
20194,c20194,p194,home,5,103
20195,c20195,p195,cloth,1,120
20196,c20196,p196,food,2,137
20197,c20197,p197,toys,3,154
20198,c20198,p198,beauty,4,171
20199,c20199,p199,sport,5,188
20200,c20200,p0,elec,1,5
20201,c20201,p1,books,2,22
20202,c20202,p2,home,3,39
20203,c20203,p3,cloth,4,56
20204,c20204,p4,food,5,73
20205,c20205,p5,toys,1,90
20206,c20206,p6,beauty,2,107
20207,c20207,p7,sport,3,124
20208,c20208,p8,elec,4,141
20209,c20209,p9,books,5,158
20210,c20210,p10,home,1,175
20211,c20211,p11,cloth,2,192
20212,c20212,p12,food,3,9
20213,c20213,p13,toys,4,26
20214,c20214,p14,beauty,5,43
20215,c20215,p15,sport,1,60
20216,c20216,p16,elec,2,77
20217,c20217,p17,books,3,94
20218,c20218,p18,home,4,111
20219,c20219,p19,cloth,5,128
20220,c20220,p20,food,1,145
20221,c20221,p21,toys,2,162
20222,c20222,p22,beauty,3,179
20223,c20223,p23,sport,4,196
20224,c20224,p24,elec,5,13
20225,c20225,p25,books,1,30
20226,c20226,p26,home,2,47
20227,c20227,p27,cloth,3,64
20228,c20228,p28,food,4,81
20229,c20229,p29,toys,5,98
20230,c20230,p30,beauty,1,115
20231,c20231,p31,sport,2,132
20232,c20232,p32,elec,3,149
20233,c20233,p33,books,4,166
20234,c20234,p34,home,5,183
20235,c20235,p35,cloth,1,200
20236,c20236,p36,food,2,17
20237,c20237,p37,toys,3,34
20238,c20238,p38,beauty,4,51
20239,c20239,p39,sport,5,68
20240,c20240,p40,elec,1,85
20241,c20241,p41,books,2,102
20242,c20242,p42,home,3,119
20243,c20243,p43,cloth,4,136
20244,c20244,p44,food,5,153
20245,c20245,p45,toys,1,170
20246,c20246,p46,beauty,2,187
20247,c20247,p47,sport,3,204
20248,c20248,p48,elec,4,21
20249,c20249,p49,books,5,38
20250,c20250,p50,home,1,55
20251,c20251,p51,cloth,2,72
20252,c20252,p52,food,3,89
20253,c20253,p53,toys,4,106
20254,c20254,p54,beauty,5,123
20255,c20255,p55,sport,1,140
20256,c20256,p56,elec,2,157
20257,c20257,p57,books,3,174
20258,c20258,p58,home,4,191
20259,c20259,p59,cloth,5,8
20260,c20260,p60,food,1,25
20261,c20261,p61,toys,2,42
20262,c20262,p62,beauty,3,59
20263,c20263,p63,sport,4,76
20264,c20264,p64,elec,5,93
20265,c20265,p65,books,1,110
20266,c20266,p66,home,2,127
20267,c20267,p67,cloth,3,144
20268,c20268,p68,food,4,161
20269,c20269,p69,toys,5,178
20270,c20270,p70,beauty,1,195
20271,c20271,p71,sport,2,12
20272,c20272,p72,elec,3,29
20273,c20273,p73,books,4,46
20274,c20274,p74,home,5,63
20275,c20275,p75,cloth,1,80
20276,c20276,p76,food,2,97
20277,c20277,p77,toys,3,114
20278,c20278,p78,beauty,4,131
20279,c20279,p79,sport,5,148
20280,c20280,p80,elec,1,165
20281,c20281,p81,books,2,182
20282,c20282,p82,home,3,199
20283,c20283,p83,cloth,4,16
20284,c20284,p84,food,5,33
20285,c20285,p85,toys,1,50
20286,c20286,p86,beauty,2,67
20287,c20287,p87,sport,3,84
20288,c20288,p88,elec,4,101
20289,c20289,p89,books,5,118
20290,c20290,p90,home,1,135
20291,c20291,p91,cloth,2,152
20292,c20292,p92,food,3,169
20293,c20293,p93,toys,4,186
20294,c20294,p94,beauty,5,203
20295,c20295,p95,sport,1,20
20296,c20296,p96,elec,2,37
20297,c20297,p97,books,3,54
20298,c20298,p98,home,4,71
20299,c20299,p99,cloth,5,88
20300,c20300,p100,food,1,105
20301,c20301,p101,toys,2,122
20302,c20302,p102,beauty,3,139
20303,c20303,p103,sport,4,156
20304,c20304,p104,elec,5,173
20305,c20305,p105,books,1,190
20306,c20306,p106,home,2,7
20307,c20307,p107,cloth,3,24
20308,c20308,p108,food,4,41
20309,c20309,p109,toys,5,58
20310,c20310,p110,beauty,1,75
20311,c20311,p111,sport,2,92
20312,c20312,p112,elec,3,109
20313,c20313,p113,books,4,126
20314,c20314,p114,home,5,143
20315,c20315,p115,cloth,1,160
20316,c20316,p116,food,2,177
20317,c20317,p117,toys,3,194
20318,c20318,p118,beauty,4,11
20319,c20319,p119,sport,5,28
20320,c20320,p120,elec,1,45
20321,c20321,p121,books,2,62
20322,c20322,p122,home,3,79
20323,c20323,p123,cloth,4,96
20324,c20324,p124,food,5,113
20325,c20325,p125,toys,1,130
20326,c20326,p126,beauty,2,147
20327,c20327,p127,sport,3,164
20328,c20328,p128,elec,4,181
20329,c20329,p129,books,5,198
20330,c20330,p130,home,1,15
20331,c20331,p131,cloth,2,32
20332,c20332,p132,food,3,49
20333,c20333,p133,toys,4,66
20334,c20334,p134,beauty,5,83
20335,c20335,p135,sport,1,100
20336,c20336,p136,elec,2,117
20337,c20337,p137,books,3,134
20338,c20338,p138,home,4,151
20339,c20339,p139,cloth,5,168
20340,c20340,p140,food,1,185
20341,c20341,p141,toys,2,202
20342,c20342,p142,beauty,3,19
20343,c20343,p143,sport,4,36
20344,c20344,p144,elec,5,53
20345,c20345,p145,books,1,70
20346,c20346,p146,home,2,87
20347,c20347,p147,cloth,3,104
20348,c20348,p148,food,4,121
20349,c20349,p149,toys,5,138
20350,c20350,p150,beauty,1,155
20351,c20351,p151,sport,2,172
20352,c20352,p152,elec,3,189
20353,c20353,p153,books,4,6
20354,c20354,p154,home,5,23
20355,c20355,p155,cloth,1,40
20356,c20356,p156,food,2,57
20357,c20357,p157,toys,3,74
20358,c20358,p158,beauty,4,91
20359,c20359,p159,sport,5,108
20360,c20360,p160,elec,1,125
20361,c20361,p161,books,2,142
20362,c20362,p162,home,3,159
20363,c20363,p163,cloth,4,176
20364,c20364,p164,food,5,193
20365,c20365,p165,toys,1,10
20366,c20366,p166,beauty,2,27
20367,c20367,p167,sport,3,44
20368,c20368,p168,elec,4,61
20369,c20369,p169,books,5,78
20370,c20370,p170,home,1,95
20371,c20371,p171,cloth,2,112
20372,c20372,p172,food,3,129
20373,c20373,p173,toys,4,146
20374,c20374,p174,beauty,5,163
20375,c20375,p175,sport,1,180
20376,c20376,p176,elec,2,197
20377,c20377,p177,books,3,14
20378,c20378,p178,home,4,31
20379,c20379,p179,cloth,5,48
20380,c20380,p180,food,1,65
20381,c20381,p181,toys,2,82
20382,c20382,p182,beauty,3,99
20383,c20383,p183,sport,4,116
20384,c20384,p184,elec,5,133
20385,c20385,p185,books,1,150
20386,c20386,p186,home,2,167
20387,c20387,p187,cloth,3,184
20388,c20388,p188,food,4,201
20389,c20389,p189,toys,5,18
20390,c20390,p190,beauty,1,35
20391,c20391,p191,sport,2,52
20392,c20392,p192,elec,3,69
20393,c20393,p193,books,4,86
20394,c20394,p194,home,5,103
20395,c20395,p195,cloth,1,120
20396,c20396,p196,food,2,137
20397,c20397,p197,toys,3,154
20398,c20398,p198,beauty,4,171
20399,c20399,p199,sport,5,188
20400,c20400,p0,elec,1,5
20401,c20401,p1,books,2,22
20402,c20402,p2,home,3,39
20403,c20403,p3,cloth,4,56
20404,c20404,p4,food,5,73
20405,c20405,p5,toys,1,90
20406,c20406,p6,beauty,2,107
20407,c20407,p7,sport,3,124
20408,c20408,p8,elec,4,141
20409,c20409,p9,books,5,158
20410,c20410,p10,home,1,175
20411,c20411,p11,cloth,2,192
20412,c20412,p12,food,3,9
20413,c20413,p13,toys,4,26
20414,c20414,p14,beauty,5,43
20415,c20415,p15,sport,1,60
20416,c20416,p16,elec,2,77
20417,c20417,p17,books,3,94
20418,c20418,p18,home,4,111
20419,c20419,p19,cloth,5,128
20420,c20420,p20,food,1,145
20421,c20421,p21,toys,2,162
20422,c20422,p22,beauty,3,179
20423,c20423,p23,sport,4,196
20424,c20424,p24,elec,5,13
20425,c20425,p25,books,1,30
20426,c20426,p26,home,2,47
20427,c20427,p27,cloth,3,64
20428,c20428,p28,food,4,81
20429,c20429,p29,toys,5,98
20430,c20430,p30,beauty,1,115
20431,c20431,p31,sport,2,132
20432,c20432,p32,elec,3,149
20433,c20433,p33,books,4,166
20434,c20434,p34,home,5,183
20435,c20435,p35,cloth,1,200
20436,c20436,p36,food,2,17
20437,c20437,p37,toys,3,34
20438,c20438,p38,beauty,4,51
20439,c20439,p39,sport,5,68
20440,c20440,p40,elec,1,85
20441,c20441,p41,books,2,102
20442,c20442,p42,home,3,119
20443,c20443,p43,cloth,4,136
20444,c20444,p44,food,5,153
20445,c20445,p45,toys,1,170
20446,c20446,p46,beauty,2,187
20447,c20447,p47,sport,3,204
20448,c20448,p48,elec,4,21
20449,c20449,p49,books,5,38
20450,c20450,p50,home,1,55
20451,c20451,p51,cloth,2,72
20452,c20452,p52,food,3,89
20453,c20453,p53,toys,4,106
20454,c20454,p54,beauty,5,123
20455,c20455,p55,sport,1,140
20456,c20456,p56,elec,2,157
20457,c20457,p57,books,3,174
20458,c20458,p58,home,4,191
20459,c20459,p59,cloth,5,8
20460,c20460,p60,food,1,25
20461,c20461,p61,toys,2,42
20462,c20462,p62,beauty,3,59
20463,c20463,p63,sport,4,76
20464,c20464,p64,elec,5,93
20465,c20465,p65,books,1,110
20466,c20466,p66,home,2,127
20467,c20467,p67,cloth,3,144
20468,c20468,p68,food,4,161
20469,c20469,p69,toys,5,178
20470,c20470,p70,beauty,1,195
20471,c20471,p71,sport,2,12
20472,c20472,p72,elec,3,29
20473,c20473,p73,books,4,46
20474,c20474,p74,home,5,63
20475,c20475,p75,cloth,1,80
20476,c20476,p76,food,2,97
20477,c20477,p77,toys,3,114
20478,c20478,p78,beauty,4,131
20479,c20479,p79,sport,5,148
20480,c20480,p80,elec,1,165
20481,c20481,p81,books,2,182
20482,c20482,p82,home,3,199
20483,c20483,p83,cloth,4,16
20484,c20484,p84,food,5,33
20485,c20485,p85,toys,1,50
20486,c20486,p86,beauty,2,67
20487,c20487,p87,sport,3,84
20488,c20488,p88,elec,4,101
20489,c20489,p89,books,5,118
20490,c20490,p90,home,1,135
20491,c20491,p91,cloth,2,152
20492,c20492,p92,food,3,169
20493,c20493,p93,toys,4,186
20494,c20494,p94,beauty,5,203
20495,c20495,p95,sport,1,20
20496,c20496,p96,elec,2,37
20497,c20497,p97,books,3,54
20498,c20498,p98,home,4,71
20499,c20499,p99,cloth,5,88
20500,c20500,p100,food,1,105
20501,c20501,p101,toys,2,122
20502,c20502,p102,beauty,3,139
20503,c20503,p103,sport,4,156
20504,c20504,p104,elec,5,173
20505,c20505,p105,books,1,190
20506,c20506,p106,home,2,7
20507,c20507,p107,cloth,3,24
20508,c20508,p108,food,4,41
20509,c20509,p109,toys,5,58
20510,c20510,p110,beauty,1,75
20511,c20511,p111,sport,2,92
20512,c20512,p112,elec,3,109
20513,c20513,p113,books,4,126
20514,c20514,p114,home,5,143
20515,c20515,p115,cloth,1,160
20516,c20516,p116,food,2,177
20517,c20517,p117,toys,3,194
20518,c20518,p118,beauty,4,11
20519,c20519,p119,sport,5,28
20520,c20520,p120,elec,1,45
20521,c20521,p121,books,2,62
20522,c20522,p122,home,3,79
20523,c20523,p123,cloth,4,96
20524,c20524,p124,food,5,113
20525,c20525,p125,toys,1,130
20526,c20526,p126,beauty,2,147
20527,c20527,p127,sport,3,164
20528,c20528,p128,elec,4,181
20529,c20529,p129,books,5,198
20530,c20530,p130,home,1,15
20531,c20531,p131,cloth,2,32
20532,c20532,p132,food,3,49
20533,c20533,p133,toys,4,66
20534,c20534,p134,beauty,5,83
20535,c20535,p135,sport,1,100
20536,c20536,p136,elec,2,117
20537,c20537,p137,books,3,134
20538,c20538,p138,home,4,151
20539,c20539,p139,cloth,5,168
20540,c20540,p140,food,1,185
20541,c20541,p141,toys,2,202
20542,c20542,p142,beauty,3,19
20543,c20543,p143,sport,4,36
20544,c20544,p144,elec,5,53
20545,c20545,p145,books,1,70
20546,c20546,p146,home,2,87
20547,c20547,p147,cloth,3,104
20548,c20548,p148,food,4,121
20549,c20549,p149,toys,5,138
20550,c20550,p150,beauty,1,155
20551,c20551,p151,sport,2,172
20552,c20552,p152,elec,3,189
20553,c20553,p153,books,4,6
20554,c20554,p154,home,5,23
20555,c20555,p155,cloth,1,40
20556,c20556,p156,food,2,57
20557,c20557,p157,toys,3,74
20558,c20558,p158,beauty,4,91
20559,c20559,p159,sport,5,108
20560,c20560,p160,elec,1,125
20561,c20561,p161,books,2,142
20562,c20562,p162,home,3,159
20563,c20563,p163,cloth,4,176
20564,c20564,p164,food,5,193
20565,c20565,p165,toys,1,10
20566,c20566,p166,beauty,2,27
20567,c20567,p167,sport,3,44
20568,c20568,p168,elec,4,61
20569,c20569,p169,books,5,78
20570,c20570,p170,home,1,95
20571,c20571,p171,cloth,2,112
20572,c20572,p172,food,3,129
20573,c20573,p173,toys,4,146
20574,c20574,p174,beauty,5,163
20575,c20575,p175,sport,1,180
20576,c20576,p176,elec,2,197
20577,c20577,p177,books,3,14
20578,c20578,p178,home,4,31
20579,c20579,p179,cloth,5,48
20580,c20580,p180,food,1,65
20581,c20581,p181,toys,2,82
20582,c20582,p182,beauty,3,99
20583,c20583,p183,sport,4,116
20584,c20584,p184,elec,5,133
20585,c20585,p185,books,1,150
20586,c20586,p186,home,2,167
20587,c20587,p187,cloth,3,184
20588,c20588,p188,food,4,201
20589,c20589,p189,toys,5,18
20590,c20590,p190,beauty,1,35
20591,c20591,p191,sport,2,52
20592,c20592,p192,elec,3,69
20593,c20593,p193,books,4,86
20594,c20594,p194,home,5,103
20595,c20595,p195,cloth,1,120
20596,c20596,p196,food,2,137
20597,c20597,p197,toys,3,154
20598,c20598,p198,beauty,4,171
20599,c20599,p199,sport,5,188
20600,c20600,p0,elec,1,5
20601,c20601,p1,books,2,22
20602,c20602,p2,home,3,39
20603,c20603,p3,cloth,4,56
20604,c20604,p4,food,5,73
20605,c20605,p5,toys,1,90
20606,c20606,p6,beauty,2,107
20607,c20607,p7,sport,3,124
20608,c20608,p8,elec,4,141
20609,c20609,p9,books,5,158
20610,c20610,p10,home,1,175
20611,c20611,p11,cloth,2,192
20612,c20612,p12,food,3,9
20613,c20613,p13,toys,4,26
20614,c20614,p14,beauty,5,43
20615,c20615,p15,sport,1,60
20616,c20616,p16,elec,2,77
20617,c20617,p17,books,3,94
20618,c20618,p18,home,4,111
20619,c20619,p19,cloth,5,128
20620,c20620,p20,food,1,145
20621,c20621,p21,toys,2,162
20622,c20622,p22,beauty,3,179
20623,c20623,p23,sport,4,196
20624,c20624,p24,elec,5,13
20625,c20625,p25,books,1,30
20626,c20626,p26,home,2,47
20627,c20627,p27,cloth,3,64
20628,c20628,p28,food,4,81
20629,c20629,p29,toys,5,98
20630,c20630,p30,beauty,1,115
20631,c20631,p31,sport,2,132
20632,c20632,p32,elec,3,149
20633,c20633,p33,books,4,166
20634,c20634,p34,home,5,183
20635,c20635,p35,cloth,1,200
20636,c20636,p36,food,2,17
20637,c20637,p37,toys,3,34
20638,c20638,p38,beauty,4,51
20639,c20639,p39,sport,5,68
20640,c20640,p40,elec,1,85
20641,c20641,p41,books,2,102
20642,c20642,p42,home,3,119
20643,c20643,p43,cloth,4,136
20644,c20644,p44,food,5,153
20645,c20645,p45,toys,1,170
20646,c20646,p46,beauty,2,187
20647,c20647,p47,sport,3,204
20648,c20648,p48,elec,4,21
20649,c20649,p49,books,5,38
20650,c20650,p50,home,1,55
20651,c20651,p51,cloth,2,72
20652,c20652,p52,food,3,89
20653,c20653,p53,toys,4,106
20654,c20654,p54,beauty,5,123
20655,c20655,p55,sport,1,140
20656,c20656,p56,elec,2,157
20657,c20657,p57,books,3,174
20658,c20658,p58,home,4,191
20659,c20659,p59,cloth,5,8
20660,c20660,p60,food,1,25
20661,c20661,p61,toys,2,42
20662,c20662,p62,beauty,3,59
20663,c20663,p63,sport,4,76
20664,c20664,p64,elec,5,93
20665,c20665,p65,books,1,110
20666,c20666,p66,home,2,127
20667,c20667,p67,cloth,3,144
20668,c20668,p68,food,4,161
20669,c20669,p69,toys,5,178
20670,c20670,p70,beauty,1,195
20671,c20671,p71,sport,2,12
20672,c20672,p72,elec,3,29
20673,c20673,p73,books,4,46
20674,c20674,p74,home,5,63
20675,c20675,p75,cloth,1,80
20676,c20676,p76,food,2,97
20677,c20677,p77,toys,3,114
20678,c20678,p78,beauty,4,131
20679,c20679,p79,sport,5,148
20680,c20680,p80,elec,1,165
20681,c20681,p81,books,2,182
20682,c20682,p82,home,3,199
20683,c20683,p83,cloth,4,16
20684,c20684,p84,food,5,33
20685,c20685,p85,toys,1,50
20686,c20686,p86,beauty,2,67
20687,c20687,p87,sport,3,84
20688,c20688,p88,elec,4,101
20689,c20689,p89,books,5,118
20690,c20690,p90,home,1,135
20691,c20691,p91,cloth,2,152
20692,c20692,p92,food,3,169
20693,c20693,p93,toys,4,186
20694,c20694,p94,beauty,5,203
20695,c20695,p95,sport,1,20
20696,c20696,p96,elec,2,37
20697,c20697,p97,books,3,54
20698,c20698,p98,home,4,71
20699,c20699,p99,cloth,5,88
20700,c20700,p100,food,1,105
20701,c20701,p101,toys,2,122
20702,c20702,p102,beauty,3,139
20703,c20703,p103,sport,4,156
20704,c20704,p104,elec,5,173
20705,c20705,p105,books,1,190
20706,c20706,p106,home,2,7
20707,c20707,p107,cloth,3,24
20708,c20708,p108,food,4,41
20709,c20709,p109,toys,5,58
20710,c20710,p110,beauty,1,75
20711,c20711,p111,sport,2,92
20712,c20712,p112,elec,3,109
20713,c20713,p113,books,4,126
20714,c20714,p114,home,5,143
20715,c20715,p115,cloth,1,160
20716,c20716,p116,food,2,177
20717,c20717,p117,toys,3,194
20718,c20718,p118,beauty,4,11
20719,c20719,p119,sport,5,28
20720,c20720,p120,elec,1,45
20721,c20721,p121,books,2,62
20722,c20722,p122,home,3,79
20723,c20723,p123,cloth,4,96
20724,c20724,p124,food,5,113
20725,c20725,p125,toys,1,130
20726,c20726,p126,beauty,2,147
20727,c20727,p127,sport,3,164
20728,c20728,p128,elec,4,181
20729,c20729,p129,books,5,198
20730,c20730,p130,home,1,15
20731,c20731,p131,cloth,2,32
20732,c20732,p132,food,3,49
20733,c20733,p133,toys,4,66
20734,c20734,p134,beauty,5,83
20735,c20735,p135,sport,1,100
20736,c20736,p136,elec,2,117
20737,c20737,p137,books,3,134
20738,c20738,p138,home,4,151
20739,c20739,p139,cloth,5,168
20740,c20740,p140,food,1,185
20741,c20741,p141,toys,2,202
20742,c20742,p142,beauty,3,19
20743,c20743,p143,sport,4,36
20744,c20744,p144,elec,5,53
20745,c20745,p145,books,1,70
20746,c20746,p146,home,2,87
20747,c20747,p147,cloth,3,104
20748,c20748,p148,food,4,121
20749,c20749,p149,toys,5,138
20750,c20750,p150,beauty,1,155
20751,c20751,p151,sport,2,172
20752,c20752,p152,elec,3,189
20753,c20753,p153,books,4,6
20754,c20754,p154,home,5,23
20755,c20755,p155,cloth,1,40
20756,c20756,p156,food,2,57
20757,c20757,p157,toys,3,74
20758,c20758,p158,beauty,4,91
20759,c20759,p159,sport,5,108
20760,c20760,p160,elec,1,125
20761,c20761,p161,books,2,142
20762,c20762,p162,home,3,159
20763,c20763,p163,cloth,4,176
20764,c20764,p164,food,5,193
20765,c20765,p165,toys,1,10
20766,c20766,p166,beauty,2,27
20767,c20767,p167,sport,3,44
20768,c20768,p168,elec,4,61
20769,c20769,p169,books,5,78
20770,c20770,p170,home,1,95
20771,c20771,p171,cloth,2,112
20772,c20772,p172,food,3,129
20773,c20773,p173,toys,4,146
20774,c20774,p174,beauty,5,163
20775,c20775,p175,sport,1,180
20776,c20776,p176,elec,2,197
20777,c20777,p177,books,3,14
20778,c20778,p178,home,4,31
20779,c20779,p179,cloth,5,48
20780,c20780,p180,food,1,65
20781,c20781,p181,toys,2,82
20782,c20782,p182,beauty,3,99
20783,c20783,p183,sport,4,116
20784,c20784,p184,elec,5,133
20785,c20785,p185,books,1,150
20786,c20786,p186,home,2,167
20787,c20787,p187,cloth,3,184
20788,c20788,p188,food,4,201
20789,c20789,p189,toys,5,18
20790,c20790,p190,beauty,1,35
20791,c20791,p191,sport,2,52
20792,c20792,p192,elec,3,69
20793,c20793,p193,books,4,86
20794,c20794,p194,home,5,103
20795,c20795,p195,cloth,1,120
20796,c20796,p196,food,2,137
20797,c20797,p197,toys,3,154
20798,c20798,p198,beauty,4,171
20799,c20799,p199,sport,5,188
20800,c20800,p0,elec,1,5
20801,c20801,p1,books,2,22
20802,c20802,p2,home,3,39
20803,c20803,p3,cloth,4,56
20804,c20804,p4,food,5,73
20805,c20805,p5,toys,1,90
20806,c20806,p6,beauty,2,107
20807,c20807,p7,sport,3,124
20808,c20808,p8,elec,4,141
20809,c20809,p9,books,5,158
20810,c20810,p10,home,1,175
20811,c20811,p11,cloth,2,192
20812,c20812,p12,food,3,9
20813,c20813,p13,toys,4,26
20814,c20814,p14,beauty,5,43
20815,c20815,p15,sport,1,60
20816,c20816,p16,elec,2,77
20817,c20817,p17,books,3,94
20818,c20818,p18,home,4,111
20819,c20819,p19,cloth,5,128
20820,c20820,p20,food,1,145
20821,c20821,p21,toys,2,162
20822,c20822,p22,beauty,3,179
20823,c20823,p23,sport,4,196
20824,c20824,p24,elec,5,13
20825,c20825,p25,books,1,30
20826,c20826,p26,home,2,47
20827,c20827,p27,cloth,3,64
20828,c20828,p28,food,4,81
20829,c20829,p29,toys,5,98
20830,c20830,p30,beauty,1,115
20831,c20831,p31,sport,2,132
20832,c20832,p32,elec,3,149
20833,c20833,p33,books,4,166
20834,c20834,p34,home,5,183
20835,c20835,p35,cloth,1,200
20836,c20836,p36,food,2,17
20837,c20837,p37,toys,3,34
20838,c20838,p38,beauty,4,51
20839,c20839,p39,sport,5,68
20840,c20840,p40,elec,1,85
20841,c20841,p41,books,2,102
20842,c20842,p42,home,3,119
20843,c20843,p43,cloth,4,136
20844,c20844,p44,food,5,153
20845,c20845,p45,toys,1,170
20846,c20846,p46,beauty,2,187
20847,c20847,p47,sport,3,204
20848,c20848,p48,elec,4,21
20849,c20849,p49,books,5,38
20850,c20850,p50,home,1,55
20851,c20851,p51,cloth,2,72
20852,c20852,p52,food,3,89
20853,c20853,p53,toys,4,106
20854,c20854,p54,beauty,5,123
20855,c20855,p55,sport,1,140
20856,c20856,p56,elec,2,157
20857,c20857,p57,books,3,174
